***************Breathing Rate************
***************** 16/3/2013****************

48024751,508,508,508,508,508,508,508,509,509,509,509,509,509,509,509,509,509,509
48025759,509,509,509,509,509,509,509,1022,510,511,511,512,512,512,512,1023,511,511
48026769,512,512,512,512,513,512,512,512,512,512,511,1023,511,511,512,512,512,512
48027776,513,513,514,1023,515,515,515,1022,513,513,511,1022,508,507,507,1023,507,508
48028784,509,509,508,1023,503,502,501,1022,503,507,508,508,506,504,501,1023,499,498
48029793,499,500,501,1022,504,506,507,508,508,510,511,513,514,515,517,517,518,518
48030800,517,518,518,1023,519,520,521,521,521,520,520,1023,518,518,518,1022,518,518
48031808,517,517,517,516,515,515,514,1022,514,513,513,512,512,511,511,1023,510,510
48032820,510,510,509,509,509,509,509,509,509,509,509,509,509,510,510,1022,510,510
48033828,510,510,510,1022,509,509,509,508,508,507,507,1023,507,507,507,1023,507,507
48034836,507,507,507,1023,507,507,507,1023,507,507,507,1023,507,507,508,508,508,509
48035845,509,510,510,1023,511,512,512,513,514,514,515,516,517,518,518,1022,519,518
48036854,518,518,517,517,516,516,515,1023,514,514,514,513,513,513,513,512,512,512
48037862,512,512,512,512,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48038869,511,511,511,1023,511,511,510,1022,510,510,510,1022,510,510,510,1022,510,510
48039877,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,511,511
48040888,511,510,510,1022,510,510,510,1022,511,511,511,1023,511,511,511,1023,511,511
48041893,511,511,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48042902,510,510,509,509,509,509,509,1022,511,511,513,1022,515,516,517,516,515,513
48043910,511,510,508,1023,508,508,509,1023,511,510,510,509,508,507,506,1022,506,506
48044919,506,505,505,505,504,504,505,505,505,506,506,1023,508,508,509,509,509,508
48045927,508,507,507,1022,506,506,506,1022,505,505,505,505,505,505,505,505,505,505
48046934,505,505,505,505,505,505,505,505,505,506,506,1022,506,506,506,1022,506,506
48047943,507,507,508,509,510,511,511,512,512,512,511,1023,510,509,509,509,509,509
48048951,509,509,510,1022,511,511,512,513,513,514,515,1023,515,515,515,1023,516,516
48049959,517,518,518,1023,520,520,519,1023,518,517,516,1022,513,512,511,1022,509,509
48050967,508,508,507,1023,507,507,507,1023,507,507,507,1023,507,507,507,1023,507,507
48051975,507,507,507,508,508,508,508,508,508,507,507,1023,507,507,507,1023,508,508
48052983,508,508,508,508,508,509,509,1022,510,510,511,1023,512,512,512,513,513,514
48053991,514,514,515,1023,515,514,514,1022,514,513,513,513,512,512,512,512,512,511
48055001,511,511,511,1023,510,510,510,1022,509,509,509,509,509,509,509,509,509,509
48056008,509,509,509,509,509,509,509,508,508,508,508,508,509,509,509,509,509,509
48057017,509,509,509,508,508,508,508,1023,506,505,504,1023,503,502,502,1022,502,503
48058025,504,505,505,505,506,506,506,1023,507,508,509,509,510,510,510,1022,510,510
48059032,510,510,509,509,509,509,509,508,508,508,508,508,508,508,508,508,508,508
48060042,508,508,509,509,510,510,511,1023,512,512,512,513,513,513,514,1022,514,514
48061053,514,514,514,1022,513,513,512,512,512,512,512,512,512,511,511,1023,510,510
48062056,510,510,510,1022,510,509,509,509,509,509,509,508,508,508,508,508,508,508
48063065,508,508,508,508,508,508,508,508,508,508,507,1023,507,507,507,1023,507,507
48064073,507,507,507,1023,507,507,507,508,508,508,508,508,509,509,509,509,509,509
48065081,509,509,509,509,509,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48066089,510,510,510,1022,510,510,510,1022,510,510,510,1023,511,512,512,512,514,515
48067097,516,517,518,520,520,521,520,520,518,517,516,1023,515,514,514,1022,514,513
48068105,513,513,513,513,513,513,514,1022,514,513,513,513,513,513,513,1022,514,515
48069113,515,516,516,516,516,516,516,516,516,516,516,1023,515,515,514,1022,513,513
48070121,513,513,513,513,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48071131,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48072142,512,512,512,512,512,511,511,1023,511,511,511,512,512,512,512,512,512,512
48073146,512,513,514,1022,515,515,516,516,516,516,516,516,515,515,515,1022,514,514
48074154,514,514,513,513,513,513,513,512,512,512,512,512,512,512,512,512,512,512
48075163,512,512,512,512,512,512,512,512,511,511,511,1023,511,511,511,1023,511,511
48076171,511,511,511,1023,511,511,511,1023,512,512,512,512,512,512,512,512,513,513
48077179,513,513,513,1022,514,514,514,1023,515,514,514,1022,513,513,512,512,511,511
48078187,510,510,510,1022,510,511,511,1023,511,510,510,1022,510,510,510,1022,510,510
48079196,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48080204,510,510,511,1023,511,511,511,1023,511,510,510,1022,511,511,511,1023,511,511
48081212,511,511,511,512,512,512,513,513,513,514,514,1022,514,515,515,1023,516,516
48082221,515,515,515,1022,514,514,513,513,513,513,512,512,512,512,512,1023,511,511
48083229,511,511,511,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48084237,510,510,510,1022,511,511,511,1023,511,510,510,1022,510,511,511,1023,511,511
48085245,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48086253,511,511,511,1023,511,511,512,512,512,512,512,512,513,513,513,513,514,514
48087261,514,514,514,1023,515,514,514,1022,513,513,512,512,512,512,512,512,512,512
48088269,511,511,511,1023,511,511,511,1023,511,511,511,1023,510,510,510,1022,511,512
48089278,512,513,513,1022,514,514,514,1022,514,515,515,1023,516,516,516,516,517,517
48090286,518,518,519,1023,519,519,519,1023,519,519,519,520,520,519,519,1023,518,518
48091294,517,517,516,516,515,515,514,1022,513,512,512,1023,510,510,510,509,510,510
48092304,510,510,510,509,509,508,508,509,510,510,512,512,513,513,513,512,512,512
48093313,511,511,511,1023,511,511,511,1022,510,510,509,508,508,508,507,508,508,509
48094321,510,510,512,512,513,513,513,1022,514,514,515,1023,516,516,516,516,516,516
48095329,516,516,516,516,516,516,516,516,515,514,514,513,513,513,512,512,512,512
48096338,511,511,510,1022,510,509,509,509,509,509,509,509,509,509,509,509,508,508
48097346,508,509,509,509,510,511,512,512,513,514,514,1022,514,514,513,513,513,514
48098354,513,513,513,513,513,514,514,1022,515,515,516,516,516,516,516,517,517,517
48099362,517,516,516,1023,515,514,514,513,513,513,513,513,513,513,512,512,512,512
48100371,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48101382,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48102391,512,512,512,512,512,512,513,1022,515,516,518,1023,520,522,523,524,524,524
48103396,523,522,521,521,521,521,522,1023,524,524,524,524,522,522,521,520,519,519
48104409,520,520,521,521,522,522,522,1022,522,521,520,1023,518,517,515,1022,514,513
48105418,513,512,512,512,512,512,512,1023,511,511,511,1023,511,511,511,1023,511,511
48106425,511,511,511,1023,511,512,512,512,513,513,513,513,512,512,512,512,511,511
48107431,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48108444,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48109451,511,511,511,1023,512,512,512,512,512,512,513,513,513,513,513,513,513,513
48110460,513,512,512,512,512,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48111469,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48112475,511,511,511,512,512,513,513,513,515,515,517,1022,518,519,519,1022,517,517
48113483,515,515,514,513,513,512,512,1023,510,510,510,509,509,509,509,508,508,508
48114493,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
48115501,508,508,508,508,508,508,508,508,508,508,508,508,508,508,509,509,509,509
48116508,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1022,510,510
48117517,510,510,510,1022,510,511,511,1023,512,512,512,512,512,512,512,512,512,512
48118526,511,511,511,1023,511,511,511,1023,510,510,510,1022,510,510,510,1023,511,512
48119534,512,512,513,513,514,515,516,517,517,519,519,1023,519,519,519,1023,518,518
48120542,517,516,516,516,515,515,514,1022,513,513,513,512,512,512,512,512,511,511
48121550,511,511,511,1022,510,510,510,1022,510,509,509,509,509,509,509,1022,511,511
48122557,513,514,515,1022,519,521,522,1022,522,522,520,1023,519,519,520,1023,524,525
48123567,527,527,528,528,528,529,529,529,529,529,528,1023,525,524,523,521,521,520
48124576,520,520,519,1023,518,518,518,517,517,516,515,1023,513,512,512,1023,511,512
48125584,512,514,515,1023,517,517,518,1022,517,516,515,513,512,511,509,508,506,505
48126592,504,503,503,1023,503,504,504,504,505,506,506,1022,506,507,507,1023,507,507
48127600,506,506,506,1022,506,506,506,1023,507,507,507,508,508,508,508,509,509,509
48128609,509,509,509,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48129616,510,510,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48130625,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48131633,511,511,511,1023,511,511,512,512,512,512,512,512,512,512,512,512,512,512
48132637,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48133649,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
48134657,512,512,513,513,513,513,513,513,513,512,512,512,511,511,511,1023,511,511
48135665,511,511,511,1023,511,511,511,1022,510,510,511,1023,511,511,511,1023,511,511
48136673,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48137681,511,511,511,1023,511,511,511,1023,511,511,511,512,512,512,513,513,513,514
48138689,514,514,514,1022,514,513,513,512,512,512,512,1023,511,511,511,1023,511,511
48139697,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48140707,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48141714,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48142724,511,511,511,512,512,512,512,512,513,513,514,1022,514,514,514,1023,514,514
48143732,514,513,512,512,512,512,511,1023,511,511,511,1023,511,511,511,1023,511,511
48144740,511,511,511,1023,510,510,511,1023,511,511,511,1023,511,511,511,1023,511,511
48145748,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48146760,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48147769,511,511,511,1023,511,512,512,512,512,512,513,513,513,513,513,513,513,513
48148777,513,512,512,512,512,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48149785,511,511,511,1022,510,510,510,1023,511,511,511,1023,511,511,511,1023,512,512
48150793,512,512,513,513,513,514,514,1022,514,514,513,513,513,512,512,512,512,512
48151802,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48152811,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,512,512,512,513,513
48153819,514,514,514,1023,515,515,515,1023,515,514,514,1022,513,513,513,512,512,512
48154827,512,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48155834,511,511,511,1023,511,510,510,1022,510,510,511,1023,511,511,511,1023,511,511
48156843,511,511,511,1023,511,511,512,512,512,512,512,513,513,514,514,1022,515,515
48157851,515,515,516,516,516,515,515,1023,514,514,513,513,512,512,512,512,511,511
48158859,511,511,511,1023,511,510,510,1022,510,510,510,1022,510,511,511,1023,511,511
48159867,511,511,511,1023,511,512,512,512,513,513,513,513,514,514,514,1022,514,514
48160874,514,513,513,513,512,512,511,1023,511,511,511,1023,511,510,510,1022,510,510
48161887,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48162890,510,510,510,1022,510,511,511,1023,512,512,512,512,513,513,513,1022,514,514
48163901,513,513,512,1023,510,509,509,509,509,509,509,509,509,508,508,1023,507,507
48164908,507,507,508,508,508,508,508,508,507,507,507,1023,507,507,507,1023,507,508
48165917,508,509,509,1022,511,511,512,512,512,511,511,1022,510,510,509,509,509,508
48166925,508,508,508,508,508,508,508,509,509,509,509,509,509,509,509,509,509,509
48167933,509,509,509,509,509,509,509,1022,510,510,511,1023,511,511,512,512,512,512
48168941,512,512,513,513,513,513,513,513,512,512,512,1023,511,511,511,1023,510,510
48169949,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48170958,510,510,510,1022,510,510,511,1023,511,512,512,512,512,512,513,513,513,513
48171966,513,513,513,513,513,513,512,512,512,512,512,512,511,511,511,1023,511,511
48172974,511,511,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48173982,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1023,511,511
48174990,511,511,511,1023,511,511,512,512,512,512,512,513,513,513,513,513,513,512
48175999,512,512,512,512,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48177007,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48178015,511,511,511,1023,511,511,511,1023,512,512,514,1023,516,517,518,1022,519,519
48179025,518,518,517,516,516,514,513,1023,511,510,509,509,510,510,510,1022,510,510
48180031,510,510,509,509,509,509,509,509,509,509,509,509,509,509,510,1022,510,510
48181041,511,511,512,512,512,512,512,512,513,513,513,513,513,512,512,512,512,512
48182045,512,511,511,1023,511,511,511,1022,510,510,509,509,509,509,510,1022,510,510
48183053,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48184063,510,510,510,1022,510,510,510,1023,511,511,511,1023,512,512,512,512,512,512
48185071,512,512,513,513,513,513,513,512,512,512,512,512,511,511,511,1023,510,510
48186079,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48187088,510,511,511,1023,511,511,511,512,512,512,512,513,513,513,513,513,513,513
48188095,514,514,514,1022,514,514,513,513,513,512,512,512,512,512,512,512,512,512
48189103,512,512,512,512,512,512,512,1023,511,511,511,1023,511,511,511,1023,511,511
48190112,511,510,510,1022,510,510,510,1023,511,512,512,513,513,513,514,1022,513,513
48191119,513,513,513,512,512,512,511,1023,510,510,509,509,508,508,508,508,509,509
48192129,509,510,510,1022,509,509,509,509,509,508,508,508,508,509,509,509,509,509
48193131,510,510,510,1022,511,511,512,512,512,512,513,513,513,514,514,513,513,513
48194141,512,512,512,512,512,512,512,1023,511,511,511,1023,511,511,511,1023,511,511
48195151,511,510,510,1022,510,510,510,1022,510,510,510,1022,510,511,511,1023,511,512
48196159,512,512,512,512,512,512,513,513,513,514,514,513,513,513,513,512,512,512
48197167,512,512,512,512,512,512,512,1023,511,511,511,1023,510,510,509,508,506,505
48198175,504,504,504,504,504,505,505,505,505,505,505,505,505,506,506,1023,507,508
48199183,509,510,512,512,513,515,515,516,516,516,516,1023,515,514,514,513,513,512
48200191,512,512,512,512,511,511,511,1023,511,512,512,512,512,512,512,512,512,512
48201199,512,512,512,512,512,512,512,512,512,513,513,513,514,514,514,1022,515,515
48202207,515,515,515,516,516,516,515,1023,514,514,514,513,513,513,513,513,513,513
48203215,514,515,515,516,517,517,518,1022,519,519,520,521,521,521,521,520,520,519
48204223,519,519,519,1023,519,519,519,1022,517,517,516,516,515,515,514,1022,514,513
48205231,513,513,512,512,512,512,512,512,512,512,512,512,512,512,513,1022,514,514
48206239,514,514,514,1022,514,514,514,1023,515,515,515,1022,514,514,514,1022,514,513
48207247,513,513,513,512,512,512,512,512,511,511,511,1023,511,511,511,1023,511,511
48208255,511,511,511,1023,512,512,512,512,513,513,513,513,513,514,514,1022,515,515
48209264,515,514,513,513,512,512,512,512,512,513,513,512,512,512,512,1023,511,511
48210273,511,511,511,1022,510,510,510,1023,511,511,511,1023,511,510,510,1023,512,515
48211280,517,519,520,1023,518,516,514,513,512,511,511,1022,510,510,510,1022,510,510
48212288,510,511,511,1023,511,511,512,512,513,513,513,1022,514,515,515,1023,515,515
48213297,515,515,515,1023,515,515,514,1022,513,513,513,513,512,512,512,512,511,511
48214304,509,509,508,508,508,509,509,1022,510,510,510,1022,509,509,509,1022,510,510
48215312,511,511,511,1023,511,512,512,512,512,512,512,512,512,512,512,512,512,512
48216321,512,511,511,1023,510,510,509,509,509,509,509,509,509,510,510,1022,510,510
48217329,510,510,510,1022,510,510,510,1022,511,511,511,512,512,512,512,512,512,512
48218341,512,512,512,512,512,512,511,1023,511,511,511,1023,511,510,510,1022,510,510
48219350,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48220360,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48221368,510,510,510,1023,511,511,511,512,512,512,512,513,513,513,513,513,513,513
48222375,513,513,512,512,512,512,511,1023,511,511,511,1023,511,511,511,1022,510,510
48223383,511,511,511,1023,511,512,512,512,513,513,514,1022,514,514,515,1022,514,514
48224392,513,513,512,512,512,512,512,512,512,511,511,1023,512,513,515,1022,520,524
48225401,525,527,528,529,528,526,524,520,518,515,514,1022,513,513,512,1023,510,508
48226408,508,508,508,509,511,512,515,516,517,518,517,1022,512,510,506,504,504,505
48227416,507,513,517,1023,532,536,544,1023,550,550,549,545,542,534,530,525,516,512
48228424,506,503,501,1023,498,499,500,501,504,505,508,1022,511,513,513,1022,514,514
48229432,513,513,512,512,511,511,510,1022,510,510,511,1023,512,512,513,1022,514,516
48230440,516,517,517,1022,518,518,518,1022,518,517,517,517,516,515,515,1022,514,514
48231448,513,513,513,513,513,513,514,1022,514,515,515,1023,516,516,517,517,517,518
48232456,518,518,518,1022,518,518,518,1022,517,516,515,513,511,508,507,505,502,500
48233464,497,496,496,1023,495,497,498,1023,502,503,506,1023,509,511,511,512,512,512
48234472,512,512,511,1022,509,508,508,1023,507,507,508,508,508,509,509,1022,510,511
48235480,511,512,512,512,513,513,513,1022,514,515,515,1023,515,515,515,1023,515,514
48236489,514,512,512,1023,510,509,508,508,507,507,507,1023,507,507,507,508,509,509
48237497,510,511,512,512,513,513,514,1022,514,514,514,1022,513,513,512,512,511,511
48238507,510,510,509,509,509,509,509,509,509,509,509,509,510,510,510,1022,510,510
48239516,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48240524,510,510,510,1022,511,511,511,1023,511,510,510,1022,510,510,510,1022,510,511
48241532,511,511,511,1023,510,510,510,1022,510,510,510,1023,511,511,511,1023,511,511
48242540,511,511,512,512,512,512,512,513,513,514,514,1022,515,516,517,1022,520,522
48243548,525,527,529,1023,532,532,532,532,531,531,530,529,528,525,524,520,519,518
48244556,517,517,517,517,516,515,515,1022,513,513,512,512,512,512,511,1023,511,510
48245564,510,510,510,1022,510,510,510,1022,510,509,509,509,509,509,509,509,509,509
48246572,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
48247580,509,509,509,509,509,509,509,509,509,509,509,1022,510,511,511,1023,512,512
48248589,512,512,513,513,514,514,514,1023,515,515,514,1022,513,513,512,512,511,511
48249600,510,509,509,509,508,508,508,509,509,509,508,508,508,508,508,509,509,509
48250607,509,509,509,509,509,508,508,508,508,509,509,509,509,509,509,508,508,507
48251616,507,508,508,508,508,508,507,1023,507,507,507,508,508,508,508,1023,506,506
48252620,506,506,506,1022,507,507,509,1022,511,512,512,512,512,512,512,512,512,512
48253631,513,513,513,513,513,513,513,512,512,512,511,1023,512,513,513,1022,515,515
48254639,514,513,511,1022,509,506,505,1023,503,503,504,1022,509,511,512,1022,514,514
48255644,514,513,512,512,512,512,512,1023,511,511,511,1023,511,511,512,512,512,514
48256656,514,516,518,1023,520,521,521,520,520,518,517,1023,514,513,512,512,512,512
48257663,512,513,513,1022,514,514,515,1022,514,513,513,512,512,512,513,513,514,514
48258672,514,514,514,1022,514,514,515,1022,514,513,512,512,513,513,513,512,512,511
48259679,510,509,510,1022,511,512,512,512,512,511,511,1023,511,511,511,512,512,512
48260688,512,512,511,1023,511,511,511,1023,511,512,511,1023,511,511,510,1022,510,510
48261696,510,510,510,1023,511,511,511,1023,511,511,512,512,513,513,514,1022,514,514
48262704,514,513,513,512,512,512,512,512,512,512,511,1022,510,510,510,1022,510,511
48263714,511,512,512,512,512,513,513,513,514,514,514,1022,515,515,515,1023,515,515
48264723,514,514,514,513,513,512,512,1023,511,511,511,1023,511,511,511,512,512,512
48265731,512,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48266737,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,512,512,512,512,513
48267746,513,513,513,1022,514,514,515,1023,516,516,516,516,516,516,516,1023,515,515
48268754,514,513,513,512,512,512,512,512,511,511,511,1023,511,511,511,1023,511,511
48269763,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48270771,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48271779,511,512,512,512,512,513,513,513,513,514,514,1022,514,515,515,1023,515,515
48272787,515,514,514,1022,514,514,514,1022,514,514,514,1022,513,511,510,1022,510,510
48273795,511,511,511,1023,510,510,510,1022,511,511,512,512,513,514,514,1022,514,514
48274803,515,515,515,1023,514,514,513,513,512,512,512,512,511,511,511,1023,511,511
48275811,511,511,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48276820,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510,510,1022,510,510
48277828,510,509,508,1023,506,506,507,508,510,511,511,512,512,511,511,1023,511,511
48278836,512,512,512,513,513,513,514,1022,514,513,513,513,513,512,512,1023,511,511
48279843,511,511,511,1023,511,510,510,1022,510,510,509,509,508,508,507,1023,508,509
48280852,510,511,512,512,512,512,511,1023,510,511,511,1023,511,511,511,1023,511,511
48281861,511,511,511,512,512,512,513,513,513,513,513,1022,514,514,514,1022,513,513
48282868,513,512,512,512,512,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48283879,511,511,511,1023,510,510,510,1022,510,510,510,1022,510,510,510,1022,511,511
48284885,511,511,512,512,512,512,512,513,513,513,514,1022,513,513,513,512,512,512
48285897,512,512,512,512,511,511,511,1023,512,512,512,512,512,512,511,1023,511,511
48286901,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48287910,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,512,513,513,513,513
48288917,512,511,511,512,512,513,514,1022,514,515,515,1023,515,515,515,1023,514,514
48289926,513,513,513,513,513,513,513,513,512,512,512,1023,511,510,510,1022,510,510
48290934,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,512,512,513,513
48291942,513,513,513,512,511,511,510,1022,510,511,511,1023,511,511,511,512,512,512
48292951,513,513,514,1022,514,514,514,1022,513,513,513,512,512,512,512,1023,511,511
48293959,511,511,511,1023,511,511,511,1023,510,510,510,1022,510,510,510,1022,510,510
48294968,510,510,510,1022,511,510,510,1022,510,510,510,1022,510,510,510,1022,510,511
48295976,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,512,512,512
48296985,512,512,512,512,512,512,512,512,512,513,513,513,513,513,512,512,512,512
48297994,512,512,512,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48299005,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48300013,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511,511,1023,511,511
48301021,512,512,512,512,512,512,512,512,513,513,514,1022,514,514,515,1023,515,516
48302029,516,516,515,1023,513,513,512,512,511,511,511,1023,511,511,511,1023,511,511
48303040,511,510,510,1022,510,510,509,509,509,509,509,1022,510,511,512,512,512,512
48304046,511,511,511,1023,511,511,511,1023,512,512,512,512,512,512,512,512,512,512
